order_id,order_date,User name,products,Total_Items,Total cost,Payment method,City,Store type,Discount_Applied,Customer_Category,Season,Promotion
1000930229,06/10/2020 09:18,Adrian Mcdaniel,['Paper Towels'],10,96.73,Debit Card,Los Angeles,Supermarket,FALSE,Young Adult,Spring,Discount on Selected Items
1000930252,11/05/2023 06:32,Clinton Reyes,"['Dishware', 'Mop', 'Garden Hose']",7,53.81,Debit Card,Los Angeles,Department Store,FALSE,Middle-Aged,Spring,Discount on Selected Items
1000930253,19/09/2022 22:37,Nicole Howard,"['Toothbrush', 'Iron', 'Toothpaste', 'Iron']",4,36.27,Mobile Payment,Los Angeles,Warehouse Club,FALSE,Middle-Aged,Spring,Discount on Selected Items
1000930283,13/10/2020 08:34,Elizabeth Sullivan,"['Ketchup', 'Coffee', 'Hair Gel', 'Deodorant']",4,89.26,Mobile Payment,Los Angeles,Pharmacy,FALSE,Senior Citizen,Winter,Discount on Selected Items
1000930284,07/08/2022 16:22,Taylor Hoover,['Hand Sanitizer'],7,7.58,Cash,Los Angeles,Supermarket,FALSE,Professional,Summer,BOGO (Buy One Get One)
1000930292,10/01/2020 12:42,Rhonda Nielsen,"['Onions', 'Soda', 'Plant Fertilizer', 'Cereal Bars']",1,8.34,Mobile Payment,Los Angeles,Supermarket,TRUE,Senior Citizen,Winter,Discount on Selected Items
1000930306,26/03/2023 00:40,Phillip Newton,['Soda'],3,60.94,Debit Card,Los Angeles,Department Store,FALSE,Retiree,Summer,Discount on Selected Items
1000930331,23/04/2021 01:08,Douglas Davidson,"['Olive Oil', 'Milk', 'Mop', 'Laundry Detergent']",10,63.02,Mobile Payment,Los Angeles,Department Store,FALSE,Homemaker,Winter,
1000930340,26/02/2021 08:26,Sharon Guzman,"['Tissues', 'Plant Fertilizer', 'Cleaning Rags']",5,10,Cash,Los Angeles,Convenience Store,TRUE,Middle-Aged,Spring,BOGO (Buy One Get One)
1000930349,19/06/2021 17:06,Alan Simmons,"['Cleaning Spray', 'Ketchup']",7,88.51,Debit Card,Los Angeles,Pharmacy,FALSE,Teenager,Spring,BOGO (Buy One Get One)
1000930353,01/05/2021 16:42,John Dennis,"['Shaving Cream', 'Trash Cans', 'Vacuum Cleaner', 'Potatoes', 'Trash Bags']",6,69.08,Credit Card,Los Angeles,Specialty Store,TRUE,Teenager,Summer,
1000930367,20/04/2020 18:50,Matthew Davis,"['Iron', 'Yogurt', 'Insect Repellent', 'Cleaning Spray']",7,68.02,Debit Card,Los Angeles,Department Store,TRUE,Middle-Aged,Winter,
1000930397,10/04/2020 00:46,Christina James,"['Tea', 'Tomatoes']",7,15.31,Credit Card,Los Angeles,Department Store,TRUE,Middle-Aged,Winter,BOGO (Buy One Get One)
1000930404,01/01/2023 04:48,Joseph Rodriguez,"['Soap', 'Shower Gel', 'Cleaning Rags', 'Broom', 'Chips']",1,99.42,Debit Card,Los Angeles,Supermarket,TRUE,Student,Winter,BOGO (Buy One Get One)
1000930414,31/03/2022 00:27,Tiffany Cantu,"['Jam', 'Yogurt', 'Canned Soup', 'Ice Cream', 'Honey']",4,35.62,Credit Card,Los Angeles,Supermarket,FALSE,Homemaker,Summer,Discount on Selected Items
1000930417,05/09/2022 12:37,Melissa Hall,"['Butter', 'Plant Fertilizer', 'Cleaning Rags']",9,67.2,Mobile Payment,Los Angeles,Warehouse Club,FALSE,Student,Summer,Discount on Selected Items
1000930425,30/03/2021 18:28,Erik Terrell,"['Shampoo', 'Light Bulbs', 'Soap']",6,51.5,Cash,Los Angeles,Pharmacy,FALSE,Professional,Spring,BOGO (Buy One Get One)
1000930435,29/07/2022 13:29,Christopher Thompson,"['Mop', 'Pasta', 'Extension Cords']",4,72.43,Credit Card,Los Angeles,Supermarket,FALSE,Middle-Aged,Spring,Discount on Selected Items
1000930445,17/10/2022 07:49,Renee Frye,"['Cereal Bars', 'Deodorant', 'Pasta', 'Chips', 'Toothpaste']",1,11.46,Mobile Payment,Los Angeles,Warehouse Club,TRUE,Senior Citizen,Spring,Discount on Selected Items
1000930451,15/08/2020 21:47,Matthew Morrow,"['Garden Hose', 'Water', 'Bath Towels', 'Banana', 'Hand Sanitizer']",10,47.01,Mobile Payment,Los Angeles,Convenience Store,FALSE,Student,Fall,Discount on Selected Items
1000930467,20/12/2023 06:59,Eugene Gonzalez,"['Apple', 'Ketchup', 'Toothpaste']",9,5.48,Cash,Los Angeles,Warehouse Club,TRUE,Young Adult,Fall,Discount on Selected Items
1000930480,16/06/2020 21:55,Luis Spears,"['Deodorant', 'Iron', 'Trash Bags', 'Vinegar', 'Vacuum Cleaner']",4,52.03,Credit Card,Los Angeles,Warehouse Club,FALSE,Student,Summer,Discount on Selected Items
1000930481,28/05/2020 15:39,Melody Farmer,"['Shampoo', 'Toothpaste']",2,25.23,Mobile Payment,Los Angeles,Warehouse Club,FALSE,Teenager,Fall,Discount on Selected Items
1000930499,04/03/2022 06:08,Robert Leon,"['Light Bulbs', 'Ice Cream', 'Syrup', 'Ice Cream']",1,29.82,Mobile Payment,Los Angeles,Pharmacy,TRUE,Student,Spring,Discount on Selected Items
1000930507,17/02/2023 15:14,Jennifer Luna,"['Ketchup', 'Peanut Butter', 'Broom', 'Paper Towels', 'Milk']",7,10.21,Cash,Los Angeles,Specialty Store,FALSE,Teenager,Spring,Discount on Selected Items
1000930508,24/04/2024 11:40,Teresa Mitchell,"['Tea', 'Feminine Hygiene Products', 'Tuna']",9,15.6,Cash,Los Angeles,Department Store,FALSE,Senior Citizen,Spring,BOGO (Buy One Get One)
1000930516,16/06/2021 15:29,Patrick Stanley,"['Feminine Hygiene Products', 'Broom', 'Cleaning Rags']",2,57.49,Mobile Payment,Los Angeles,Department Store,FALSE,Teenager,Winter,Discount on Selected Items
1000930520,19/09/2022 19:17,Rachel Hill,['Olive Oil'],8,83.46,Debit Card,Los Angeles,Supermarket,FALSE,Professional,Summer,Discount on Selected Items
1000930532,04/02/2021 08:01,Michelle Nielsen,"['Pasta', 'Razors']",5,37.69,Debit Card,Los Angeles,Department Store,FALSE,Teenager,Winter,Discount on Selected Items
1000930546,06/05/2022 07:11,Juan Hammond,"['Pasta', 'Ironing Board']",5,11.35,Cash,Los Angeles,Department Store,FALSE,Senior Citizen,Fall,BOGO (Buy One Get One)
1000930557,09/06/2021 18:38,Gina Brown,['Orange'],2,45.33,Mobile Payment,Los Angeles,Pharmacy,TRUE,Student,Spring,BOGO (Buy One Get One)
1000930563,18/05/2020 08:30,Jacqueline Cabrera,"['Tea', 'Pickles', 'Trash Cans', 'Mustard']",3,80.78,Cash,Los Angeles,Supermarket,TRUE,Student,Fall,
1000930564,08/03/2021 04:56,Lauren Watson,"['Cheese', 'Cereal Bars', 'Iron', 'Tomatoes']",3,22.7,Credit Card,Los Angeles,Supermarket,FALSE,Professional,Summer,Discount on Selected Items
1000930569,19/11/2022 04:23,Gregory Brown,['Insect Repellent'],2,48.82,Debit Card,Los Angeles,Department Store,FALSE,Senior Citizen,Summer,
1000930571,18/09/2023 05:22,Joseph Carrillo,"['Olive Oil', 'Toothbrush']",6,22.82,Debit Card,Los Angeles,Department Store,TRUE,Teenager,Winter,Discount on Selected Items
1000930587,08/05/2023 04:28,Elizabeth Scott,"['Pancake Mix', 'Peanut Butter', 'Ironing Board', 'Extension Cords']",8,79.09,Debit Card,Los Angeles,Pharmacy,TRUE,Retiree,Summer,BOGO (Buy One Get One)
1000930593,10/08/2021 00:22,Elizabeth Torres,"['Lawn Mower', 'Paper Towels', 'Deodorant', 'Cleaning Rags', 'Bath Towels']",3,96.17,Debit Card,Los Angeles,Supermarket,FALSE,Professional,Winter,Discount on Selected Items
1000930594,02/02/2021 02:27,Andrew Jones,"['Tomatoes', 'Trash Cans', 'Cleaning Rags']",5,13.09,Debit Card,Los Angeles,Pharmacy,FALSE,Senior Citizen,Fall,BOGO (Buy One Get One)
1000930608,06/11/2020 04:09,Joshua Williams,"['Sponges', 'Power Strips']",5,6.25,Credit Card,Los Angeles,Supermarket,TRUE,Student,Fall,BOGO (Buy One Get One)
1000930610,01/09/2020 11:57,Alec Green,"['Bread', 'Water', 'Ice Cream', 'Vacuum Cleaner']",1,39.79,Mobile Payment,Los Angeles,Warehouse Club,FALSE,Professional,Summer,
1000930620,30/08/2022 15:36,Michael Conley,"['Air Freshener', 'Toilet Paper']",2,37.73,Debit Card,Los Angeles,Supermarket,TRUE,Professional,Summer,
1000930652,03/11/2020 20:56,Brian Maxwell,['Milk'],9,59.03,Mobile Payment,Los Angeles,Pharmacy,FALSE,Senior Citizen,Winter,BOGO (Buy One Get One)
1000930654,16/06/2023 05:25,Geoffrey Howard,"['Water', 'Toothpaste', 'Cereal', 'Tomatoes', 'Potatoes']",4,95.71,Mobile Payment,Los Angeles,Pharmacy,TRUE,Middle-Aged,Spring,
1000930659,16/09/2021 11:02,Allison Daniel,['Mayonnaise'],5,35.96,Mobile Payment,Los Angeles,Specialty Store,TRUE,Homemaker,Fall,Discount on Selected Items
1000930672,29/07/2021 06:26,Matthew Ramos,"['Broom', 'Toilet Paper', 'Jam']",7,16.64,Mobile Payment,Los Angeles,Specialty Store,FALSE,Senior Citizen,Winter,BOGO (Buy One Get One)
1000930691,30/04/2022 03:08,Heidi Black,"['Tea', 'Insect Repellent']",6,99.9,Cash,Los Angeles,Pharmacy,FALSE,Homemaker,Summer,BOGO (Buy One Get One)
1000930697,09/09/2023 14:16,Anthony Rhodes,"['Cleaning Spray', 'Bread']",6,86.88,Mobile Payment,Los Angeles,Specialty Store,FALSE,Senior Citizen,Summer,BOGO (Buy One Get One)
1000930699,28/02/2024 20:11,Karen Thompson,['Pasta'],8,78.77,Credit Card,Los Angeles,Specialty Store,FALSE,Senior Citizen,Fall,
1000930705,10/03/2022 01:27,John Austin,['Garden Hose'],6,15.85,Mobile Payment,Los Angeles,Specialty Store,FALSE,Student,Fall,
1000930723,08/04/2022 17:03,Angela Aguilar,"['Soda', 'Potatoes']",8,24.12,Mobile Payment,Los Angeles,Convenience Store,FALSE,Middle-Aged,Summer,Discount on Selected Items
1000930725,27/04/2024 04:03,Destiny Smith,"['Iron', 'Banana', 'Yogurt', 'Toothbrush']",7,70.06,Mobile Payment,Los Angeles,Convenience Store,TRUE,Teenager,Spring,Discount on Selected Items
1000930729,08/02/2024 15:25,Christine Friedman,"['Tea', 'Orange', 'Chicken']",2,81.38,Mobile Payment,Los Angeles,Department Store,FALSE,Student,Summer,BOGO (Buy One Get One)
1000930734,16/02/2021 17:45,Donna Weiss,"['Chips', 'Trash Bags', 'Beef', 'Soda', 'Cheese']",5,99.83,Debit Card,Los Angeles,Pharmacy,TRUE,Student,Spring,BOGO (Buy One Get One)
1000930737,04/08/2023 11:27,Margaret Sanders,"['Tea', 'Ice Cream', 'Syrup', 'Toilet Paper']",6,22.63,Debit Card,Los Angeles,Convenience Store,FALSE,Professional,Summer,BOGO (Buy One Get One)
1000930751,17/06/2020 06:21,Carmen Anderson,"['Toothbrush', 'Paper Towels']",1,76.23,Cash,Los Angeles,Department Store,FALSE,Middle-Aged,Summer,
1000930753,20/11/2022 13:22,Kyle Gray,"['Air Freshener', 'Chicken']",3,74.16,Debit Card,Los Angeles,Convenience Store,FALSE,Senior Citizen,Winter,
1000930762,03/10/2021 20:46,Alicia Gordon,"['Laundry Detergent', 'Plant Fertilizer', 'Broom', 'Cheese']",8,40.79,Debit Card,Los Angeles,Supermarket,TRUE,Senior Citizen,Summer,Discount on Selected Items
1000930763,27/12/2020 06:18,Chris Serrano,"['Deodorant', 'Spinach']",9,89.56,Credit Card,Los Angeles,Supermarket,TRUE,Homemaker,Summer,Discount on Selected Items
1000930780,16/08/2020 11:10,William Brady,"['Sponges', 'Dishware', 'Toothbrush']",7,30.03,Cash,Los Angeles,Specialty Store,TRUE,Retiree,Fall,BOGO (Buy One Get One)
1000930783,05/08/2023 05:38,Joseph Walker,"['Mayonnaise', 'Pasta']",5,96.31,Mobile Payment,Los Angeles,Department Store,FALSE,Teenager,Summer,BOGO (Buy One Get One)
1000930794,10/09/2022 17:21,Zachary Eaton,"['Soda', 'Bread', 'Power Strips', 'Vacuum Cleaner', 'Paper Towels']",5,81.86,Credit Card,Los Angeles,Department Store,FALSE,Professional,Summer,
1000930797,20/08/2020 09:44,Danielle Kelly,"['Shampoo', 'Feminine Hygiene Products', 'Razors', 'Honey', 'Bath Towels']",8,15.75,Cash,Los Angeles,Convenience Store,FALSE,Homemaker,Summer,
1000930798,30/05/2023 17:20,Jessica Herrera,"['Cereal', 'Mayonnaise', 'Tissues']",10,9.01,Mobile Payment,Los Angeles,Convenience Store,FALSE,Teenager,Winter,Discount on Selected Items
1000930802,09/11/2020 17:51,Jeffrey Perez,"['Olive Oil', 'Chicken', 'Milk', 'Eggs']",1,22.97,Mobile Payment,Los Angeles,Convenience Store,FALSE,Teenager,Fall,Discount on Selected Items
1000930812,15/01/2021 20:15,Theresa Daniels,['Garden Hose'],8,91.61,Cash,Los Angeles,Specialty Store,FALSE,Retiree,Fall,Discount on Selected Items
1000930822,02/03/2023 12:35,Audrey Underwood,"['Deodorant', 'Insect Repellent']",5,98.11,Mobile Payment,Los Angeles,Warehouse Club,FALSE,Homemaker,Fall,Discount on Selected Items
1000930854,04/02/2020 14:24,Tiffany Pearson,['Ironing Board'],2,77.2,Debit Card,Los Angeles,Convenience Store,FALSE,Retiree,Spring,BOGO (Buy One Get One)
1000930874,27/01/2024 23:32,Dawn Reyes,"['Toilet Paper', 'Iron', 'Toothbrush', 'Tea']",10,69,Mobile Payment,Los Angeles,Supermarket,TRUE,Senior Citizen,Fall,
1000930887,25/08/2022 13:25,Stephanie Harris,"['Baby Wipes', 'Insect Repellent', 'Razors', 'Shrimp', 'Pickles']",4,32.64,Credit Card,Los Angeles,Convenience Store,TRUE,Student,Winter,Discount on Selected Items
1000930894,02/02/2022 22:42,Sara Miller,['Cleaning Rags'],2,31.35,Debit Card,Los Angeles,Convenience Store,TRUE,Homemaker,Summer,BOGO (Buy One Get One)
1000930901,17/01/2024 12:03,Carol Schmidt,['Ketchup'],2,41.24,Credit Card,Los Angeles,Warehouse Club,FALSE,Professional,Winter,
1000930921,27/09/2020 00:51,Sarah Wolfe,"['Dustpan', 'Tissues']",8,48.63,Mobile Payment,Los Angeles,Specialty Store,TRUE,Retiree,Winter,
1000930924,24/10/2022 07:54,Rebecca Woods,"['Peanut Butter', 'Diapers', 'Banana', 'Carrots']",10,13.96,Mobile Payment,Los Angeles,Supermarket,FALSE,Senior Citizen,Summer,
1000930938,10/12/2023 14:36,William Meza Jr.,"['Chips', 'Mayonnaise', 'Onions']",2,23.05,Credit Card,Los Angeles,Specialty Store,TRUE,Student,Summer,Discount on Selected Items
1000930945,21/12/2022 21:02,Maxwell Pace,"['Mop', 'Shrimp', 'Tea', 'Baby Wipes']",6,76.08,Debit Card,Los Angeles,Department Store,FALSE,Senior Citizen,Fall,Discount on Selected Items
1000930946,07/02/2024 15:51,Matthew Salas,"['Syrup', 'Pancake Mix', 'Cleaning Rags']",10,33.16,Debit Card,Los Angeles,Convenience Store,TRUE,Professional,Fall,
1000930954,22/12/2021 10:35,William Phillips,"['Tissues', 'Trash Bags', 'Tomatoes']",4,9.5,Mobile Payment,Los Angeles,Pharmacy,FALSE,Young Adult,Summer,Discount on Selected Items
1000930965,01/04/2021 12:47,Natalie Yoder,"['Mayonnaise', 'Iron', 'Tissues']",6,70.37,Mobile Payment,Los Angeles,Convenience Store,FALSE,Senior Citizen,Summer,BOGO (Buy One Get One)
1000930999,17/12/2022 06:25,Thomas Smith,"['Carrots', 'Toothpaste', 'Dish Soap', 'Cereal Bars']",7,29.83,Cash,Los Angeles,Warehouse Club,FALSE,Homemaker,Spring,BOGO (Buy One Get One)
1000931011,01/04/2023 11:05,Kevin Miller,"['Mayonnaise', 'Toilet Paper']",8,53.09,Mobile Payment,Los Angeles,Supermarket,FALSE,Retiree,Summer,
1000931019,15/08/2022 11:43,Lisa Randall,"['Yogurt', 'Dish Soap', 'Toothbrush', 'Shower Gel', 'Bread']",6,77.18,Cash,Los Angeles,Warehouse Club,FALSE,Teenager,Winter,
1000931035,05/10/2020 21:37,David Mclean,"['Apple', 'Toothbrush', 'Vinegar']",10,58.16,Cash,Los Angeles,Department Store,FALSE,Professional,Winter,Discount on Selected Items
1000931039,01/05/2020 19:53,Kelly Curtis,['Chips'],7,83.34,Mobile Payment,Los Angeles,Warehouse Club,FALSE,Student,Fall,BOGO (Buy One Get One)
1000931042,02/11/2023 12:06,Anthony Gomez,"['Iron', 'Toothpaste', 'Trash Cans']",7,56.28,Credit Card,Los Angeles,Convenience Store,TRUE,Senior Citizen,Fall,
1000931052,27/04/2020 19:40,Amanda Bruce,"['BBQ Sauce', 'Tuna', 'Extension Cords']",5,97.06,Mobile Payment,Los Angeles,Convenience Store,FALSE,Middle-Aged,Fall,BOGO (Buy One Get One)
1000931055,04/04/2022 00:52,Tiffany Arroyo,"['Cereal', 'Honey', 'Sponges']",9,77.46,Credit Card,Los Angeles,Supermarket,TRUE,Middle-Aged,Winter,Discount on Selected Items
1000931078,16/03/2022 08:37,Lauren Burns,"['Tuna', 'Ironing Board']",9,97.76,Debit Card,Los Angeles,Department Store,FALSE,Professional,Winter,Discount on Selected Items
1000931083,15/10/2022 04:00,Erik Choi,"['Hand Sanitizer', 'Dishware', 'Trash Cans', 'Cleaning Spray']",1,15.85,Credit Card,Los Angeles,Specialty Store,TRUE,Senior Citizen,Summer,Discount on Selected Items
1000931094,07/06/2022 05:38,Angela Yates,"['Extension Cords', 'Trash Bags', 'Cereal', 'Chicken']",8,21.72,Cash,Los Angeles,Specialty Store,FALSE,Student,Summer,
1000931097,06/08/2021 21:42,John Werner,"['Razors', 'Diapers', 'Soda', 'Beef']",2,98.7,Debit Card,Los Angeles,Warehouse Club,FALSE,Senior Citizen,Summer,BOGO (Buy One Get One)
1000931103,19/01/2020 15:31,Nathan Trujillo,"['Pasta', 'Peanut Butter', 'Syrup']",1,85.48,Debit Card,Los Angeles,Warehouse Club,TRUE,Homemaker,Summer,BOGO (Buy One Get One)
1000931105,04/07/2023 04:10,James Lee,"['Cereal Bars', 'Lawn Mower', 'Water', 'Apple', 'Ironing Board']",1,20.77,Mobile Payment,Los Angeles,Supermarket,FALSE,Teenager,Winter,Discount on Selected Items
1000931108,27/10/2020 13:02,Jeffrey Lopez,['Tissues'],6,91.94,Debit Card,Los Angeles,Warehouse Club,FALSE,Young Adult,Winter,BOGO (Buy One Get One)
1000931119,24/06/2021 12:23,Martha Nelson,['Tea'],10,31.68,Debit Card,Los Angeles,Department Store,FALSE,Middle-Aged,Spring,
1000931120,19/09/2021 05:46,Danny Holder,"['Water', 'Tea', 'Pancake Mix', 'Cereal Bars']",4,50.39,Credit Card,Los Angeles,Specialty Store,TRUE,Teenager,Winter,BOGO (Buy One Get One)
1000931122,06/04/2022 10:04,Emily Trujillo,"['Cereal', 'Pasta', 'Orange']",1,64.24,Debit Card,Los Angeles,Convenience Store,TRUE,Young Adult,Summer,BOGO (Buy One Get One)
1000931130,19/06/2020 00:55,Robert Gill,['Syrup'],10,68.88,Cash,Los Angeles,Warehouse Club,FALSE,Teenager,Summer,BOGO (Buy One Get One)
1000931142,13/02/2023 17:33,Darren Davis,"['Tea', 'Mustard', 'Shower Gel']",1,15.92,Credit Card,Los Angeles,Convenience Store,TRUE,Professional,Winter,
1000931145,26/11/2022 01:07,Jacob Hodge,['Paper Towels'],9,64.96,Debit Card,Los Angeles,Warehouse Club,TRUE,Senior Citizen,Spring,BOGO (Buy One Get One)
1000931151,15/01/2022 16:43,Daniel Lawrence,"['Syrup', 'Dish Soap', 'Toothbrush']",7,82.99,Cash,Los Angeles,Warehouse Club,FALSE,Retiree,Fall,
1000931153,03/11/2022 18:35,Brian Preston,"['Butter', 'Tea', 'Power Strips', 'Honey', 'Trash Cans']",3,93.88,Cash,Los Angeles,Warehouse Club,FALSE,Teenager,Winter,
1000931157,04/08/2023 05:18,Deborah Page,"['Milk', 'Jam', 'Orange']",9,12.95,Mobile Payment,Los Angeles,Warehouse Club,TRUE,Homemaker,Fall,
1000931161,16/08/2020 07:03,Mr. Troy Sanchez DDS,"['Pickles', 'Lawn Mower', 'Razors', 'Apple', 'Butter']",2,21.54,Cash,Los Angeles,Specialty Store,FALSE,Retiree,Spring,
1000931163,31/10/2023 09:59,Roberta Weber,"['Salmon', 'Yogurt']",5,67.43,Cash,Los Angeles,Supermarket,FALSE,Retiree,Summer,Discount on Selected Items
1000931166,29/01/2020 11:19,Michele Wilson,"['Air Freshener', 'Bread', 'Tissues', 'Plant Fertilizer', 'Paper Towels']",8,97.51,Mobile Payment,Los Angeles,Supermarket,TRUE,Young Adult,Spring,
1000931184,17/11/2023 10:34,Sandra Johnston,"['Tissues', 'Syrup']",4,32,Cash,Los Angeles,Convenience Store,TRUE,Young Adult,Summer,Discount on Selected Items
1000931188,25/07/2020 20:52,Mrs. Laura Rodriguez,"['Rice', 'Chips', 'Toothbrush', 'Sponges', 'Extension Cords']",1,72.47,Cash,Los Angeles,Supermarket,FALSE,Young Adult,Winter,Discount on Selected Items
1000931192,16/11/2022 22:43,Keith Moran,['Jam'],7,85.38,Cash,Los Angeles,Convenience Store,TRUE,Senior Citizen,Summer,Discount on Selected Items
1000931198,13/05/2021 01:48,Melanie Navarro,"['Pancake Mix', 'Peanut Butter', 'Rice', 'Lawn Mower', 'Pasta']",8,64.66,Credit Card,Los Angeles,Warehouse Club,TRUE,Teenager,Fall,Discount on Selected Items
1000931210,31/12/2023 17:22,Christina Boyd,"['Garden Hose', 'Toothpaste', 'Banana', 'Cleaning Spray']",10,38.12,Cash,Los Angeles,Department Store,FALSE,Professional,Summer,Discount on Selected Items
1000931212,13/01/2022 06:37,Justin Estrada,['Toothpaste'],4,21.42,Debit Card,Los Angeles,Specialty Store,FALSE,Retiree,Summer,Discount on Selected Items
1000931220,25/12/2022 13:57,George Bell,['Power Strips'],8,88.75,Cash,Los Angeles,Supermarket,TRUE,Middle-Aged,Winter,BOGO (Buy One Get One)
1000931222,19/08/2020 10:47,Michael Fletcher,['Hair Gel'],4,53.27,Mobile Payment,Los Angeles,Department Store,TRUE,Retiree,Fall,Discount on Selected Items
1000931233,12/05/2024 07:07,Jennifer Dickerson,"['Lawn Mower', 'Sponges', 'Butter', 'Yogurt']",1,12.14,Cash,Los Angeles,Convenience Store,TRUE,Student,Spring,Discount on Selected Items
1000931243,27/07/2020 02:12,Joseph Kirk,"['Shaving Cream', 'Mustard']",5,85.79,Credit Card,Los Angeles,Specialty Store,TRUE,Middle-Aged,Summer,Discount on Selected Items
1000931247,13/07/2021 20:31,Suzanne Wallace,['Extension Cords'],6,73.31,Cash,Los Angeles,Convenience Store,FALSE,Retiree,Winter,Discount on Selected Items
1000931262,27/01/2023 11:55,Ronald Thomas,"['Bread', 'Razors']",8,74.9,Cash,Los Angeles,Specialty Store,FALSE,Student,Winter,
1000931271,14/06/2020 13:32,Joanne Hutchinson,"['Vinegar', 'Light Bulbs', 'Cleaning Spray', 'Soap', 'Cleaning Rags']",10,11.65,Debit Card,Los Angeles,Pharmacy,FALSE,Student,Spring,
1000931301,30/08/2022 20:39,Jordan Jones,"['Vinegar', 'Apple', 'Hand Sanitizer', 'Pickles']",10,85.83,Cash,Los Angeles,Pharmacy,FALSE,Teenager,Spring,
1000931330,04/07/2023 21:47,Vernon Villanueva,"['Jam', 'Garden Hose', 'Iron']",7,6.01,Mobile Payment,Los Angeles,Convenience Store,TRUE,Senior Citizen,Spring,BOGO (Buy One Get One)
1000931333,25/01/2024 18:49,Danielle Snyder DVM,"['Light Bulbs', 'Orange', 'Peanut Butter']",2,94.03,Mobile Payment,Los Angeles,Warehouse Club,TRUE,Teenager,Winter,
1000931342,04/05/2023 20:07,Jordan Crawford,"['Broom', 'Pickles', 'Carrots']",1,69.78,Mobile Payment,Los Angeles,Convenience Store,FALSE,Professional,Winter,
1000931358,14/12/2020 20:14,Mark Armstrong,"['Cereal Bars', 'Peanut Butter']",6,76.71,Debit Card,Los Angeles,Convenience Store,FALSE,Senior Citizen,Fall,BOGO (Buy One Get One)
1000931370,21/12/2020 04:32,George Brown,"['Bath Towels', 'Extension Cords', 'Salmon', 'Mustard']",5,43.36,Mobile Payment,Los Angeles,Pharmacy,TRUE,Senior Citizen,Spring,
1000931406,26/09/2022 02:58,Sara Rivera,"['Power Strips', 'Carrots', 'Feminine Hygiene Products']",1,5.66,Debit Card,Los Angeles,Pharmacy,TRUE,Senior Citizen,Fall,Discount on Selected Items
1000931407,14/03/2021 07:48,Justin Lowery,"['Pancake Mix', 'Sponges', 'Tuna', 'Milk']",10,77.39,Mobile Payment,Los Angeles,Warehouse Club,FALSE,Young Adult,Spring,
1000931436,01/02/2022 04:08,Rebecca Peters,"['Trash Cans', 'Pancake Mix', 'Apple']",1,99.97,Mobile Payment,Los Angeles,Department Store,FALSE,Young Adult,Summer,
1000931470,17/03/2020 21:35,Jennifer Adams,"['Light Bulbs', 'Extension Cords', 'Pasta']",10,34.24,Debit Card,Los Angeles,Specialty Store,FALSE,Homemaker,Spring,BOGO (Buy One Get One)
1000931499,18/02/2024 18:10,David Hernandez,"['Potatoes', 'Toothpaste']",10,9.36,Mobile Payment,Los Angeles,Supermarket,TRUE,Teenager,Winter,
1000931511,17/05/2024 01:37,Joseph May,"['Apple', 'Cereal Bars', 'Pancake Mix', 'Mayonnaise', 'Water']",3,50.59,Mobile Payment,Los Angeles,Pharmacy,FALSE,Young Adult,Spring,BOGO (Buy One Get One)
1000931540,13/10/2023 06:54,Karen Jackson,"['Feminine Hygiene Products', 'Hand Sanitizer', 'Toilet Paper']",3,36.65,Credit Card,Los Angeles,Pharmacy,TRUE,Young Adult,Winter,Discount on Selected Items
1000931542,02/07/2023 06:54,Michael Carroll,"['Ketchup', 'Dish Soap']",8,48.05,Debit Card,Los Angeles,Supermarket,FALSE,Student,Winter,
1000931548,16/02/2020 10:22,Thomas Galvan,['Pasta'],8,11.88,Mobile Payment,Los Angeles,Warehouse Club,TRUE,Professional,Fall,BOGO (Buy One Get One)
1000931562,30/09/2022 12:02,Justin Snow,"['Insect Repellent', 'Peanut Butter']",10,93.43,Cash,Los Angeles,Convenience Store,TRUE,Middle-Aged,Winter,
1000931569,15/02/2022 03:32,Christian Howard,"['Trash Bags', 'Yogurt']",4,84.26,Debit Card,Los Angeles,Supermarket,TRUE,Student,Winter,Discount on Selected Items
1000931584,13/12/2021 00:11,Ashley Jensen,"['Banana', 'Ice Cream', 'Shaving Cream']",4,90.14,Cash,Los Angeles,Pharmacy,TRUE,Middle-Aged,Spring,Discount on Selected Items
1000931593,07/07/2020 12:49,Gary Smith,"['Power Strips', 'Shower Gel', 'Pasta', 'Shaving Cream', 'Toothbrush']",8,31.59,Cash,Los Angeles,Supermarket,TRUE,Professional,Spring,Discount on Selected Items
1000931596,24/06/2022 23:02,Kenneth Griffin,"['Tissues', 'Toothpaste', 'Air Freshener', 'Sponges', 'Bread']",9,60.1,Mobile Payment,Los Angeles,Department Store,TRUE,Young Adult,Fall,BOGO (Buy One Get One)
1000931599,27/04/2022 19:43,Jennifer Gordon,"['Tea', 'Tuna', 'Dish Soap']",9,31.59,Debit Card,Los Angeles,Supermarket,TRUE,Middle-Aged,Spring,BOGO (Buy One Get One)
1000931605,26/08/2020 10:43,Rodney Anderson,['Shaving Cream'],10,10.84,Mobile Payment,Los Angeles,Convenience Store,TRUE,Professional,Spring,BOGO (Buy One Get One)
1000931612,26/06/2020 06:45,Amanda Curtis,['Shrimp'],3,8.26,Mobile Payment,Los Angeles,Warehouse Club,FALSE,Senior Citizen,Spring,BOGO (Buy One Get One)
